JAHR;KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN;BEV_ZAHL
2023;39;OÖ;M;45 - 59;N;3;0;0;0;2;5;163750
2023;39;OÖ;M;5 - 14;I;0;0;0;0;0;0;79609
2023;39;OÖ;M;5 - 14;N;0;0;0;0;6;6;79609
2023;39;OÖ;M;60 - 69;I;0;0;0;1;3;4;95341
2023;39;OÖ;M;60 - 69;N;1;0;0;0;12;13;95341
2023;39;OÖ;M;70 - 79;I;0;0;0;0;1;1;55199
2023;39;OÖ;M;70 - 79;N;10;0;0;1;27;34;55199
2023;39;OÖ;M;80+;I;1;0;0;0;3;4;33695
2023;39;OÖ;M;80+;N;19;0;0;1;24;43;33695
2023;39;OÖ;W;0 - 4;I;0;0;0;0;0;0;37266
2023;39;OÖ;W;0 - 4;N;1;0;0;0;5;6;37266
2023;39;OÖ;W;15 - 29;I;0;0;0;0;0;0;122614
2023;39;OÖ;W;15 - 29;N;2;0;0;0;1;3;122614
2023;39;OÖ;W;30 - 44;I;0;0;0;0;0;0;148425
2023;39;OÖ;W;30 - 44;N;0;0;0;1;5;5;148425
2023;39;OÖ;W;45 - 59;I;0;0;0;0;0;0;162516
2023;39;OÖ;W;45 - 59;N;2;0;0;0;0;2;162516
2023;39;OÖ;W;5 - 14;I;0;0;0;0;1;1;75111
2023;39;OÖ;W;5 - 14;N;0;0;0;0;3;3;75111
2023;39;OÖ;W;60 - 69;I;0;0;0;0;0;0;99157
2023;39;OÖ;W;60 - 69;N;2;0;0;0;7;9;99157
2023;39;OÖ;W;70 - 79;I;0;0;0;0;0;0;65521
2023;39;OÖ;W;70 - 79;N;8;0;0;0;13;19;65521
2023;39;OÖ;W;80+;I;1;0;0;0;2;3;54272
2023;39;OÖ;W;80+;N;18;0;0;0;24;41;54272
2023;39;SBG;M;0 - 4;I;0;0;0;0;0;0;14559
2023;39;SBG;M;0 - 4;N;1;0;0;0;4;5;14559
2023;39;SBG;M;15 - 29;I;0;0;0;0;0;0;49514
2023;39;SBG;M;15 - 29;N;0;0;0;0;0;0;49514
2023;39;SBG;M;30 - 44;I;0;0;0;0;0;0;58373
2023;39;SBG;M;30 - 44;N;1;0;0;0;0;1;58373
2023;39;SBG;M;45 - 59;I;0;0;0;0;0;0;60002
2023;39;SBG;M;45 - 59;N;1;0;0;0;2;3;60002
2023;39;SBG;M;5 - 14;I;0;0;0;0;0;0;28141
2023;39;SBG;M;5 - 14;N;1;0;0;0;0;1;28141
2023;39;SBG;M;60 - 69;I;0;0;0;1;0;1;33199
2023;39;SBG;M;60 - 69;N;5;0;0;1;4;9;33199
2023;39;SBG;M;70 - 79;I;0;0;0;0;0;0;21501
2023;39;SBG;M;70 - 79;N;4;0;0;0;5;7;21501
2023;39;SBG;M;80+;I;0;0;0;0;0;0;12901
2023;39;SBG;M;80+;N;10;0;0;2;13;24;12901
2023;39;SBG;W;0 - 4;I;0;0;0;0;0;0;13602
2023;39;SBG;W;0 - 4;N;0;0;0;0;4;4;13602
2023;39;SBG;W;15 - 29;I;0;0;0;0;0;0;46786
2023;39;SBG;W;15 - 29;N;1;0;0;0;1;2;46786
2023;39;SBG;W;30 - 44;I;0;0;0;0;0;0;57406
2023;39;SBG;W;30 - 44;N;1;0;0;0;1;2;57406
2023;39;SBG;W;45 - 59;I;0;0;0;0;0;0;62089
2023;39;SBG;W;45 - 59;N;1;0;0;0;1;2;62089
2023;39;SBG;W;5 - 14;I;0;0;0;0;0;0;26886
2023;39;SBG;W;5 - 14;N;0;0;0;0;1;1;26886
2023;39;SBG;W;60 - 69;I;0;0;0;0;1;1;36905
2023;39;SBG;W;60 - 69;N;4;0;0;0;3;7;36905
2023;39;SBG;W;70 - 79;I;0;0;0;0;1;1;26554
2023;39;SBG;W;70 - 79;N;3;0;0;0;4;7;26554
2023;39;SBG;W;80+;I;0;0;0;0;1;1;19928
2023;39;SBG;W;80+;N;10;0;0;0;8;16;19928
2023;39;ST;M;0 - 4;I;0;0;0;0;0;0;28587
2023;39;ST;M;0 - 4;N;2;0;0;0;19;21;28587
2023;39;ST;M;15 - 29;I;0;0;0;0;0;0;107003
2023;39;ST;M;15 - 29;N;0;0;0;0;1;1;107003
2023;39;ST;M;30 - 44;I;0;0;0;0;0;0;128845
2023;39;ST;M;30 - 44;N;1;0;0;0;3;4;128845
2023;39;ST;M;45 - 59;I;0;0;0;0;0;0;138876
2023;39;ST;M;45 - 59;N;4;0;0;0;2;6;138876
2023;39;ST;M;5 - 14;I;0;0;0;0;0;0;59390
2023;39;ST;M;5 - 14;N;0;0;0;0;1;1;59390
2023;39;ST;M;60 - 69;I;1;0;0;0;2;3;81587
2023;39;ST;M;60 - 69;N;5;0;0;1;13;19;81587
2023;39;ST;M;70 - 79;I;0;0;0;0;0;0;49761
2023;39;ST;M;70 - 79;N;11;0;0;0;28;39;49761
2023;39;ST;M;80+;I;2;0;0;0;1;3;31466
2023;39;ST;M;80+;N;14;0;0;0;33;45;31466
2023;39;ST;W;0 - 4;I;0;0;0;0;0;0;27516
2023;39;ST;W;0 - 4;N;1;0;0;0;13;14;27516
2023;39;ST;W;15 - 29;I;0;0;0;0;0;0;98279
2023;39;ST;W;15 - 29;N;2;0;0;0;1;3;98279
2023;39;ST;W;30 - 44;I;0;0;0;0;0;0;122527
2023;39;ST;W;30 - 44;N;1;0;0;0;5;6;122527
2023;39;ST;W;45 - 59;I;0;0;0;0;0;0;137720
2023;39;ST;W;45 - 59;N;5;0;0;0;3;7;137720
2023;39;ST;W;5 - 14;I;0;0;0;0;0;0;55546
2023;39;ST;W;5 - 14;N;0;0;0;0;3;3;55546
2023;39;ST;W;60 - 69;I;0;0;0;0;0;0;86009
2023;39;ST;W;60 - 69;N;1;0;0;0;6;7;86009
2023;39;ST;W;70 - 79;I;0;0;0;0;1;1;60569
2023;39;ST;W;70 - 79;N;4;0;0;1;14;19;60569
2023;39;ST;W;80+;I;0;0;0;0;2;2;51517
2023;39;ST;W;80+;N;23;0;0;0;26;46;51517
2023;39;T;M;0 - 4;I;0;0;0;0;1;1;19426
2023;39;T;M;0 - 4;N;1;0;1;0;6;8;19426
2023;39;T;M;15 - 29;I;0;0;0;0;0;0;68738
2023;39;T;M;15 - 29;N;0;0;0;0;1;1;68738
2023;39;T;M;30 - 44;I;0;0;0;0;0;0;80055
2023;39;T;M;30 - 44;N;0;0;0;0;4;4;80055
2023;39;T;M;45 - 59;I;0;0;0;0;1;1;83366
2023;39;T;M;45 - 59;N;1;0;0;0;2;3;83366
2023;39;T;M;5 - 14;I;0;0;0;0;1;1;38244
2023;39;T;M;5 - 14;N;0;0;0;0;1;1;38244
2023;39;T;M;60 - 69;I;0;0;0;0;1;1;45032
2023;39;T;M;60 - 69;N;4;0;0;0;7;11;45032
2023;39;T;M;70 - 79;I;0;0;0;0;1;1;28179
2023;39;T;M;70 - 79;N;7;0;0;0;8;14;28179
2023;39;T;M;80+;I;0;0;0;1;2;3;17597
2023;39;T;M;80+;N;6;0;0;0;17;23;17597
2023;39;T;W;0 - 4;I;0;0;0;0;0;0;18343
2023;39;T;W;0 - 4;N;0;0;0;1;8;9;18343
2023;39;T;W;15 - 29;I;0;0;0;0;0;0;64358
2023;39;T;W;15 - 29;N;0;0;0;0;0;0;64358
2023;39;T;W;30 - 44;I;0;0;0;0;0;0;78747
2023;39;T;W;30 - 44;N;2;0;0;0;2;4;78747
2023;39;T;W;45 - 59;I;0;0;0;0;0;0;85089
2023;39;T;W;45 - 59;N;1;0;0;0;0;1;85089
2023;39;T;W;5 - 14;I;0;0;0;0;0;0;36114
2023;39;T;W;5 - 14;N;0;0;0;0;0;0;36114
2023;39;T;W;60 - 69;I;0;0;0;0;0;0;47861
2023;39;T;W;60 - 69;N;0;0;0;0;5;5;47861
2023;39;T;W;70 - 79;I;0;0;0;0;1;1;33698
2023;39;T;W;70 - 79;N;6;1;0;0;5;11;33698
2023;39;T;W;80+;I;0;0;0;0;1;1;26457
2023;39;T;W;80+;N;11;0;0;1;19;29;26457
2023;39;V;M;0 - 4;I;0;0;0;0;0;0;11185
2023;39;V;M;0 - 4;N;0;0;0;0;8;8;11185
2023;39;V;M;15 - 29;I;0;0;0;0;0;0;36552
2023;39;V;M;15 - 29;N;0;0;0;0;1;1;36552
2023;39;V;M;30 - 44;I;0;0;0;0;0;0;42070
2023;39;V;M;30 - 44;N;0;0;0;0;0;0;42070
2023;39;V;M;45 - 59;I;0;0;0;0;0;0;44152
2023;39;V;M;45 - 59;N;1;0;0;0;2;2;44152
2023;39;V;M;5 - 14;I;0;0;0;0;0;0;22093
2023;39;V;M;5 - 14;N;0;0;0;0;1;1;22093
2023;39;V;M;60 - 69;I;0;0;0;0;0;0;23065
2023;39;V;M;60 - 69;N;0;0;0;0;2;2;23065
2023;39;V;M;70 - 79;I;0;0;0;0;0;0;14368
2023;39;V;M;70 - 79;N;0;0;0;1;2;3;14368
2023;39;V;M;80+;I;0;0;0;0;0;0;8705
2023;39;V;M;80+;N;3;0;0;0;4;7;8705
2023;39;V;W;0 - 4;I;0;0;0;0;0;0;10440
2023;39;V;W;0 - 4;N;2;0;0;0;3;5;10440
2023;39;V;W;15 - 29;I;0;0;0;0;0;0;33321
2023;39;V;W;15 - 29;N;0;0;0;0;2;2;33321
2023;39;V;W;30 - 44;I;0;0;0;0;0;0;41244
2023;39;V;W;30 - 44;N;0;0;0;0;0;0;41244
2023;39;V;W;45 - 59;I;0;0;0;0;0;0;44009
2023;39;V;W;45 - 59;N;0;0;0;0;3;3;44009
2023;39;V;W;5 - 14;I;0;0;0;0;0;0;20807
2023;39;V;W;5 - 14;N;0;0;0;1;2;3;20807
2023;39;V;W;60 - 69;I;0;0;0;0;0;0;24272
2023;39;V;W;60 - 69;N;1;0;0;0;1;2;24272
2023;39;V;W;70 - 79;I;0;0;0;0;0;0;16760
2023;39;V;W;70 - 79;N;1;0;0;0;3;4;16760
2023;39;V;W;80+;I;0;0;0;0;1;1;13352
2023;39;V;W;80+;N;1;0;0;0;7;8;13352
2023;39;W;M;0 - 4;I;0;0;0;0;1;1;49761
2023;39;W;M;0 - 4;N;2;0;0;0;16;18;49761
2023;39;W;M;15 - 29;I;0;0;0;0;0;0;197815
2023;39;W;M;15 - 29;N;0;2;0;0;3;5;197815
2023;39;W;M;30 - 44;I;0;0;0;0;0;0;234008
2023;39;W;M;30 - 44;N;0;0;0;0;5;5;234008
2023;39;W;M;45 - 59;I;1;0;0;0;1;2;197095
2023;39;W;M;45 - 59;N;0;0;0;0;3;3;197095
2023;39;W;M;5 - 14;I;0;0;0;0;0;0;98711
2023;39;W;M;5 - 14;N;0;0;0;0;3;3;98711
2023;39;W;M;60 - 69;I;1;0;0;1;3;4;96445
2023;39;W;M;60 - 69;N;0;0;0;0;10;10;96445
2023;39;W;M;70 - 79;I;0;0;0;0;2;2;60465
2023;39;W;M;70 - 79;N;5;0;1;1;13;20;60465
2023;39;W;M;80+;I;1;0;0;0;3;3;34825
2023;39;W;M;80+;N;16;1;0;0;26;42;34825
2023;39;W;W;0 - 4;I;0;0;0;0;0;0;46967
2023;39;W;W;0 - 4;N;2;0;1;0;5;8;46967
2023;39;W;W;15 - 29;I;0;0;0;0;0;0;194282
2023;39;W;W;15 - 29;N;2;0;0;0;2;3;194282
2023;39;W;W;30 - 44;I;0;0;0;0;0;0;228259
2023;39;W;W;30 - 44;N;1;0;0;0;2;3;228259
2023;39;W;W;45 - 59;I;0;0;0;0;1;1;203725
2023;39;W;W;45 - 59;N;3;0;0;0;0;3;203725
2023;39;W;W;5 - 14;I;0;0;0;0;1;1;92193
2023;39;W;W;5 - 14;N;0;0;0;0;6;6;92193
2023;39;W;W;60 - 69;I;1;0;0;0;0;1;107201
2023;39;W;W;60 - 69;N;6;0;0;1;7;14;107201
2023;39;W;W;70 - 79;I;0;0;0;0;1;1;81196
2023;39;W;W;70 - 79;N;6;0;0;0;11;16;81196
2023;39;W;W;80+;I;0;0;0;0;1;1;59149
2023;39;W;W;80+;N;18;0;0;1;31;49;59149
2023;40;BGL;M;0 - 4;I;0;0;0;0;1;1;6203
2023;40;BGL;M;0 - 4;N;0;0;0;0;0;0;6203
2023;40;BGL;M;15 - 29;I;0;0;0;0;0;0;21547
2023;40;BGL;M;15 - 29;N;0;0;0;0;1;1;21547
2023;40;BGL;M;30 - 44;I;0;0;0;0;0;0;27102
2023;40;BGL;M;30 - 44;N;0;0;0;0;0;0;27102
2023;40;BGL;M;45 - 59;I;0;0;0;0;0;0;34423
2023;40;BGL;M;45 - 59;N;0;0;0;0;0;0;34423
2023;40;BGL;M;5 - 14;I;0;0;0;0;0;0;14239
2023;40;BGL;M;5 - 14;N;0;0;0;0;0;0;14239
2023;40;BGL;M;60 - 69;I;1;0;0;0;0;1;22455
2023;40;BGL;M;60 - 69;N;0;0;0;0;3;3;22455
2023;40;BGL;M;70 - 79;I;0;0;0;0;1;1;13780
2023;40;BGL;M;70 - 79;N;4;0;0;0;4;7;13780
2023;40;BGL;M;80+;I;0;0;0;0;0;0;7764
2023;40;BGL;M;80+;N;7;0;0;0;9;12;7764
2023;40;BGL;W;0 - 4;I;0;0;0;0;0;0;5948
2023;40;BGL;W;0 - 4;N;0;0;0;0;0;0;5948
2023;40;BGL;W;15 - 29;I;0;0;0;0;0;0;19925
2023;40;BGL;W;15 - 29;N;0;0;0;0;0;0;19925
2023;40;BGL;W;30 - 44;I;0;0;0;0;0;0;27926
2023;40;BGL;W;30 - 44;N;0;0;0;0;0;0;27926
2023;40;BGL;W;45 - 59;I;0;0;0;0;0;0;35354
2023;40;BGL;W;45 - 59;N;0;0;0;0;0;0;35354
2023;40;BGL;W;5 - 14;I;0;0;0;0;0;0;13488
2023;40;BGL;W;5 - 14;N;0;0;0;0;1;1;13488
2023;40;BGL;W;60 - 69;I;1;0;0;0;0;1;23241
2023;40;BGL;W;60 - 69;N;1;0;0;0;1;2;23241
2023;40;BGL;W;70 - 79;I;0;0;0;0;0;0;15494
2023;40;BGL;W;70 - 79;N;3;0;0;0;2;5;15494
2023;40;BGL;W;80+;I;0;0;0;0;1;1;12361
2023;40;BGL;W;80+;N;6;0;0;0;8;13;12361
2023;40;KTN;M;0 - 4;I;0;0;0;0;0;0;12094
2023;40;KTN;M;0 - 4;N;0;0;0;1;7;8;12094
2023;40;KTN;M;15 - 29;I;0;0;0;0;0;0;44779
2023;40;KTN;M;15 - 29;N;0;0;0;0;1;1;44779
2023;40;KTN;M;30 - 44;I;0;0;0;0;1;1;53429
2023;40;KTN;M;30 - 44;N;0;0;0;1;3;4;53429
2023;40;KTN;M;45 - 59;I;0;0;0;0;0;0;62291
2023;40;KTN;M;45 - 59;N;1;0;0;0;1;2;62291
2023;40;KTN;M;5 - 14;I;0;0;0;0;0;0;26441
2023;40;KTN;M;5 - 14;N;0;0;0;0;3;3;26441
2023;40;KTN;M;60 - 69;I;0;0;0;0;1;1;39936
2023;40;KTN;M;60 - 69;N;1;0;0;0;10;11;39936
2023;40;KTN;M;70 - 79;I;0;0;0;1;1;2;24639
2023;40;KTN;M;70 - 79;N;5;0;0;0;13;17;24639
2023;40;KTN;M;80+;I;0;0;0;0;0;0;14862
2023;40;KTN;M;80+;N;6;0;0;0;18;24;14862
2023;40;KTN;W;0 - 4;I;0;0;0;0;1;1;11441
2023;40;KTN;W;0 - 4;N;0;0;0;0;3;3;11441
2023;40;KTN;W;15 - 29;I;0;0;0;0;0;0;40534
2023;40;KTN;W;15 - 29;N;1;0;0;0;1;2;40534
2023;40;KTN;W;30 - 44;I;0;0;0;0;0;0;52625
2023;40;KTN;W;30 - 44;N;1;0;0;0;2;3;52625
2023;40;KTN;W;45 - 59;I;0;0;0;0;0;0;64051
2023;40;KTN;W;45 - 59;N;2;0;0;0;1;3;64051
2023;40;KTN;W;5 - 14;I;0;0;0;0;1;1;25080
2023;40;KTN;W;5 - 14;N;1;0;0;0;1;2;25080
2023;40;KTN;W;60 - 69;I;0;0;0;0;0;0;42536
2023;40;KTN;W;60 - 69;N;1;0;0;1;2;4;42536
2023;40;KTN;W;70 - 79;I;0;0;0;0;0;0;29804
2023;40;KTN;W;70 - 79;N;3;0;0;0;10;12;29804
2023;40;KTN;W;80+;I;0;0;0;0;3;3;24442
2023;40;KTN;W;80+;N;9;0;0;0;16;24;24442
2023;40;NÖ;M;0 - 4;I;0;0;0;0;2;2;40264
2023;40;NÖ;M;0 - 4;N;2;0;0;0;6;8;40264
2023;40;NÖ;M;15 - 29;I;0;0;0;0;0;0;135847
2023;40;NÖ;M;15 - 29;N;0;0;0;0;0;0;135847
2023;40;NÖ;M;30 - 44;I;0;0;0;0;0;0;163927
2023;40;NÖ;M;30 - 44;N;2;0;0;0;1;3;163927
2023;40;NÖ;M;45 - 59;I;0;0;0;0;0;0;194009
2023;40;NÖ;M;45 - 59;N;0;0;0;0;5;5;194009
2023;40;NÖ;M;5 - 14;I;0;0;0;0;0;0;88232
2023;40;NÖ;M;5 - 14;N;0;0;0;0;5;5;88232
2023;40;NÖ;M;60 - 69;I;0;0;0;0;0;0;110830
2023;40;NÖ;M;60 - 69;N;7;0;0;1;9;17;110830
2023;40;NÖ;M;70 - 79;I;1;0;0;0;2;3;68295
2023;40;NÖ;M;70 - 79;N;7;0;0;0;23;29;68295
2023;40;NÖ;M;80+;I;1;0;0;0;2;2;43827
2023;40;NÖ;M;80+;N;23;0;0;0;32;48;43827
2023;40;NÖ;W;0 - 4;I;0;0;0;0;0;0;38530
2023;40;NÖ;W;0 - 4;N;2;0;0;0;7;9;38530
2023;40;NÖ;W;15 - 29;I;0;0;0;0;0;0;125900
2023;40;NÖ;W;15 - 29;N;1;0;0;0;3;4;125900
2023;40;NÖ;W;30 - 44;I;0;0;0;0;0;0;164127
2023;40;NÖ;W;30 - 44;N;1;0;0;1;0;2;164127
2023;40;NÖ;W;45 - 59;I;0;0;0;0;0;0;197835
2023;40;NÖ;W;45 - 59;N;1;0;0;0;8;8;197835
2023;40;NÖ;W;5 - 14;I;0;0;0;0;0;0;83246
2023;40;NÖ;W;5 - 14;N;0;0;0;1;2;3;83246
2023;40;NÖ;W;60 - 69;I;0;0;0;0;0;0;115695
2023;40;NÖ;W;60 - 69;N;10;0;0;1;7;15;115695
2023;40;NÖ;W;70 - 79;I;0;0;0;0;1;1;81215
2023;40;NÖ;W;70 - 79;N;8;0;0;0;7;14;81215
2023;40;NÖ;W;80+;I;0;0;0;0;0;0;66594
2023;40;NÖ;W;80+;N;26;0;0;0;30;56;66594
2023;40;OÖ;M;0 - 4;I;0;0;0;0;1;1;39341
2023;40;OÖ;M;0 - 4;N;1;0;0;0;15;16;39341
2023;40;OÖ;M;15 - 29;I;0;0;0;0;0;0;133825
2023;40;OÖ;M;15 - 29;N;1;0;0;0;0;1;133825
2023;40;OÖ;M;30 - 44;I;0;0;0;0;0;0;157183
2023;40;OÖ;M;30 - 44;N;3;0;0;0;3;6;157183
2023;40;OÖ;M;45 - 59;I;0;0;0;0;0;0;163750
2023;40;OÖ;M;45 - 59;N;5;0;0;0;12;17;163750
2023;40;OÖ;M;5 - 14;I;0;0;0;0;0;0;79609
2023;40;OÖ;M;5 - 14;N;0;0;0;0;1;1;79609
2023;40;OÖ;M;60 - 69;I;2;0;0;0;3;4;95341
2023;40;OÖ;M;60 - 69;N;4;0;0;0;11;13;95341
2023;40;OÖ;M;70 - 79;I;1;0;0;0;0;1;55199
2023;40;OÖ;M;70 - 79;N;11;0;0;3;20;32;55199
2023;40;OÖ;M;80+;I;0;0;0;0;0;0;33695
2023;40;OÖ;M;80+;N;21;0;0;0;30;49;33695
2023;40;OÖ;W;0 - 4;I;0;0;0;0;0;0;37266
2023;40;OÖ;W;0 - 4;N;2;0;0;0;2;4;37266
2023;40;OÖ;W;15 - 29;I;0;0;0;0;0;0;122614
2023;40;OÖ;W;15 - 29;N;2;0;0;0;3;5;122614
2023;40;OÖ;W;30 - 44;I;0;0;0;0;0;0;148425
2023;40;OÖ;W;30 - 44;N;1;0;0;0;1;2;148425
2023;40;OÖ;W;45 - 59;I;0;0;0;0;0;0;162516
2023;40;OÖ;W;45 - 59;N;1;0;0;0;8;9;162516
2023;40;OÖ;W;5 - 14;I;0;0;0;1;0;1;75111
2023;40;OÖ;W;5 - 14;N;0;0;0;0;2;2;75111
2023;40;OÖ;W;60 - 69;I;1;0;0;0;0;1;99157
2023;40;OÖ;W;60 - 69;N;2;0;0;0;11;12;99157
2023;40;OÖ;W;70 - 79;I;2;0;0;0;1;2;65521
2023;40;OÖ;W;70 - 79;N;5;0;0;0;8;13;65521
2023;40;OÖ;W;80+;I;1;0;0;0;0;1;54272
2023;40;OÖ;W;80+;N;23;0;0;1;33;56;54272
2023;40;SBG;M;0 - 4;I;0;0;0;0;0;0;14559
2023;40;SBG;M;0 - 4;N;1;0;0;0;3;4;14559
2023;40;SBG;M;15 - 29;I;0;0;0;0;0;0;49514
2023;40;SBG;M;15 - 29;N;0;0;0;0;0;0;49514
2023;40;SBG;M;30 - 44;I;0;0;0;0;0;0;58373
2023;40;SBG;M;30 - 44;N;0;0;0;0;3;3;58373
2023;40;SBG;M;45 - 59;I;1;0;0;0;0;1;60002
2023;40;SBG;M;45 - 59;N;0;0;0;0;3;3;60002
2023;40;SBG;M;5 - 14;I;0;0;0;0;0;0;28141
2023;40;SBG;M;5 - 14;N;0;0;0;0;0;0;28141
2023;40;SBG;M;60 - 69;I;0;0;0;0;0;0;33199
2023;40;SBG;M;60 - 69;N;4;0;0;0;2;6;33199
2023;40;SBG;M;70 - 79;I;1;0;0;0;1;2;21501
2023;40;SBG;M;70 - 79;N;5;0;0;0;6;10;21501
2023;40;SBG;M;80+;I;0;0;0;0;0;0;12901
2023;40;SBG;M;80+;N;14;0;0;1;19;29;12901
2023;40;SBG;W;0 - 4;I;0;0;0;0;0;0;13602
2023;40;SBG;W;0 - 4;N;0;0;0;0;4;4;13602
2023;40;SBG;W;15 - 29;I;0;0;0;0;0;0;46786
2023;40;SBG;W;15 - 29;N;0;0;0;0;0;0;46786
2023;40;SBG;W;30 - 44;I;0;0;0;0;0;0;57406
2023;40;SBG;W;30 - 44;N;0;0;0;0;2;2;57406
2023;40;SBG;W;45 - 59;I;0;0;0;0;0;0;62089
2023;40;SBG;W;45 - 59;N;1;0;0;0;2;3;62089
2023;40;SBG;W;5 - 14;I;0;0;0;0;0;0;26886
2023;40;SBG;W;5 - 14;N;0;0;0;0;2;2;26886
2023;40;SBG;W;60 - 69;I;0;0;0;0;0;0;36905
2023;40;SBG;W;60 - 69;N;3;0;0;0;3;6;36905
2023;40;SBG;W;70 - 79;I;1;0;0;0;1;1;26554
2023;40;SBG;W;70 - 79;N;1;0;0;0;8;9;26554
2023;40;SBG;W;80+;I;0;0;0;0;1;1;19928
2023;40;SBG;W;80+;N;16;0;0;1;9;25;19928
2023;40;ST;M;0 - 4;I;0;0;0;0;0;0;28587
2023;40;ST;M;0 - 4;N;0;0;1;0;14;14;28587
2023;40;ST;M;15 - 29;I;0;0;0;0;0;0;107003
2023;40;ST;M;15 - 29;N;0;0;0;0;3;3;107003
2023;40;ST;M;30 - 44;I;0;0;0;0;0;0;128845
2023;40;ST;M;30 - 44;N;2;0;0;0;2;4;128845
2023;40;ST;M;45 - 59;I;0;0;0;0;2;2;138876
2023;40;ST;M;45 - 59;N;5;0;0;0;6;11;138876
2023;40;ST;M;5 - 14;I;0;0;0;0;0;0;59390
2023;40;ST;M;5 - 14;N;0;0;0;0;3;3;59390
2023;40;ST;M;60 - 69;I;0;0;0;1;1;2;81587
2023;40;ST;M;60 - 69;N;0;0;0;0;7;7;81587
2023;40;ST;M;70 - 79;I;1;0;0;0;3;4;49761
2023;40;ST;M;70 - 79;N;5;0;0;0;20;24;49761
2023;40;ST;M;80+;I;2;0;0;0;2;3;31466
2023;40;ST;M;80+;N;17;0;0;0;31;48;31466
2023;40;ST;W;0 - 4;I;0;0;0;0;0;0;27516
2023;40;ST;W;0 - 4;N;3;0;0;0;4;7;27516
2023;40;ST;W;15 - 29;I;0;0;0;0;0;0;98279
2023;40;ST;W;15 - 29;N;1;0;0;0;2;3;98279
2023;40;ST;W;30 - 44;I;0;0;0;0;0;0;122527
2023;40;ST;W;30 - 44;N;0;0;0;0;2;2;122527
2023;40;ST;W;45 - 59;I;0;0;0;0;0;0;137720
2023;40;ST;W;45 - 59;N;0;0;0;0;9;9;137720
2023;40;ST;W;5 - 14;I;0;0;0;0;0;0;55546
2023;40;ST;W;5 - 14;N;1;0;0;0;0;1;55546
2023;40;ST;W;60 - 69;I;1;0;0;0;1;2;86009
2023;40;ST;W;60 - 69;N;6;0;0;0;5;11;86009
2023;40;ST;W;70 - 79;I;1;0;0;0;0;1;60569
2023;40;ST;W;70 - 79;N;12;0;0;0;13;24;60569
2023;40;ST;W;80+;I;0;0;0;0;0;0;51517
2023;40;ST;W;80+;N;20;0;0;0;31;50;51517
2023;40;T;M;0 - 4;I;0;0;0;0;0;0;19426
2023;40;T;M;0 - 4;N;1;0;0;0;6;7;19426
2023;40;T;M;15 - 29;I;0;0;0;0;0;0;68738
2023;40;T;M;15 - 29;N;0;0;0;0;0;0;68738
2023;40;T;M;30 - 44;I;0;0;0;0;0;0;80055
2023;40;T;M;30 - 44;N;0;0;0;0;3;3;80055
2023;40;T;M;45 - 59;I;0;0;0;0;2;2;83366
2023;40;T;M;45 - 59;N;5;0;0;0;7;10;83366
2023;40;T;M;5 - 14;I;0;0;0;0;0;0;38244
2023;40;T;M;5 - 14;N;0;0;0;0;2;2;38244
2023;40;T;M;60 - 69;I;0;0;0;0;0;0;45032
2023;40;T;M;60 - 69;N;3;0;0;0;10;11;45032
2023;40;T;M;70 - 79;I;0;0;0;0;1;1;28179
2023;40;T;M;70 - 79;N;4;0;0;0;15;18;28179
2023;40;T;M;80+;I;0;0;0;0;0;0;17597
2023;40;T;M;80+;N;13;0;0;0;13;26;17597
2023;40;T;W;0 - 4;I;0;0;0;0;1;1;18343
2023;40;T;W;0 - 4;N;0;0;1;1;7;9;18343
2023;40;T;W;15 - 29;I;0;0;0;0;0;0;64358
2023;40;T;W;15 - 29;N;0;0;0;0;2;2;64358
2023;40;T;W;30 - 44;I;0;0;0;0;0;0;78747
2023;40;T;W;30 - 44;N;3;0;0;0;1;4;78747
2023;40;T;W;45 - 59;I;0;0;0;0;0;0;85089
2023;40;T;W;45 - 59;N;3;0;0;1;3;7;85089
2023;40;T;W;5 - 14;I;0;0;0;0;0;0;36114
2023;40;T;W;5 - 14;N;0;0;0;0;0;0;36114
2023;40;T;W;60 - 69;I;0;0;0;0;0;0;47861
2023;40;T;W;60 - 69;N;2;0;0;0;3;5;47861
2023;40;T;W;70 - 79;I;0;0;0;0;1;1;33698
2023;40;T;W;70 - 79;N;12;0;0;1;5;17;33698
2023;40;T;W;80+;I;0;0;0;0;0;0;26457
2023;40;T;W;80+;N;11;0;0;1;13;24;26457
2023;40;V;M;0 - 4;I;0;0;0;0;0;0;11185
2023;40;V;M;0 - 4;N;1;0;0;0;3;4;11185
2023;40;V;M;15 - 29;I;0;0;0;0;0;0;36552
2023;40;V;M;15 - 29;N;0;0;0;0;1;1;36552
2023;40;V;M;30 - 44;I;0;0;0;0;0;0;42070
2023;40;V;M;30 - 44;N;0;0;0;0;0;0;42070
2023;40;V;M;45 - 59;I;0;0;0;0;0;0;44152
2023;40;V;M;45 - 59;N;1;0;0;0;2;3;44152
2023;40;V;M;5 - 14;I;0;0;0;0;0;0;22093
2023;40;V;M;5 - 14;N;0;0;0;0;1;1;22093
2023;40;V;M;60 - 69;I;0;0;0;0;0;0;23065
2023;40;V;M;60 - 69;N;0;0;0;0;3;3;23065
